#			Time (ns)	RMSD	RMSF	rGyr	SASA
			36.8	8.99		5	258.963
			37	9.854		5.091	259.504
			37.2	9.407		5.034	255.751
			37.4	9.359		4.862	236.184
			37.6	9.313		5.053	273.198
			37.8	9.59		4.955	256.935
			38	9.508		4.963	261.111
			38.2	9.897		5.023	255.313
			38.4	10.754		5.051	263.656
			38.6	9.675		5.025	232.56
			38.8	9.946		5.063	258.144
			39	9.006		5.055	245.034
			39.2	8.75		5.054	265.071
			39.4	8.631		5.005	234.956
			39.6	9.475		5.119	250.475
			39.8	8.887		5.06	245.662
			40	9.083		5.126	262.201
			40.2	9.198		5.113	271.408
			40.4	9.853		5.126	270.702
			40.6	9.42		5.104	287.147
			40.8	9.3		5.064	257.719
			41	9.399		5.044	239.224
			41.2	9.663		5.065	273.203
			41.4	9.467		5.044	228.271
			41.6	7.353		4.854	219.797
			41.8	9.163		5.064	217.265
			42	8.738		5.067	214.455
			42.2	8.592		5.01	220.207
			42.4	8.502		5.004	219.957
			42.6	8.977		5.102	237.807
			42.8	8.268		5.013	240.229
			43	8.672		4.962	231.02
			43.2	8.452		5.007	231.073
			43.4	7.944		5.019	219.199
			43.6	8.132		4.869	232.114
			43.8	8.294		5.183	221.292
			44	8.489		5.064	231.537
			44.2	8.999		5.085	235.728
			44.4	8.005		5.114	198.983
			44.6	8.366		5.06	213.36
			44.8	8.223		5.197	236.69
			45	8.701		5.184	225.28
			45.2	8.188		5.106	218.837
			45.4	7.95		5.141	224.357
			45.6	8.839		5.153	242.415
			45.8	8.379		5.139	221.307
			46	8.753		5.155	247.24
			46.2	8.614		5.039	248.271
			46.4	10.408		5.106	283.137
			46.6	8.792		5.015	264.376
			46.8	10.677		5.064	305.38
			47	10.99		4.999	292.676
			47.2	10.432		4.96	240.036
			47.4	11.961		5.053	248.061
			47.6	11.091		4.886	207.715
			47.8	11.562		5.093	230.261
			48	11.58		5.043	298.851
			48.2	11.444		4.993	311.451
			48.4	11.415		4.958	291.645
			48.6	11.353		4.953	278.435
			48.8	11.369		5.015	193.094
			49	11.749		5.048	230.134
			49.2	11.349		4.92	254.923
			49.4	11.787		4.971	259.55
			49.6	11.547		5.019	292.96
			49.8	11.199		5.046	195.879
			50	11.674		4.926	193.076
			50.2	11.294		5.146	218.72
			50.4	11.219		5.052	213.248
			50.6	11.787		4.997	229.855
			50.8	10.508		5.031	209.458
			51	11.67		4.969	205.41
			51.2	11.15		5.012	222.364
			51.4	11.307		4.918	224.198
			51.6	11.823		5.032	242.156
			51.8	11.545		4.975	210.19
			52	11.255		4.936	218.049
			52.2	10.961		4.875	198.389
			52.4	11.135		4.928	197.001
			52.6	11.05		5.008	168.135
			52.8	10.812		4.902	188.845
			53	11.456		5.001	208.327
			53.2	11.336		5.001	182.902
			53.4	10.699		4.952	187.853
			53.6	10.757		5.012	196.553
			53.8	11.167		4.98	206.608
			54	11.223		5.023	214.34
			54.2	11.788		5.048	206.495
			54.4	11.476		5.027	196.142
			54.6	11.146		5.054	181.399
			54.8	11.167		5.066	188.541
			55	10.973		5.024	201.598
			55.2	11.029		4.944	195.087
			55.4	10.875		4.988	203.921
			55.6	10.479		4.961	180.041
			55.8	10.875		4.95	184.524
			56	10.945		5	189.308
