#			Time (ns)	RMSD	RMSF	rGyr	SASA
			107.8	6.439		5.285	231.526
			108	6.435		5.217	227.719
			108.2	6.427		5.353	222.563
			108.4	8.338		5.368	274.173
			108.6	8.173		5.186	349.334
			108.8	8.825		5.501	273.284
			109	7.53		5.378	262.343
			109.2	6.752		5.343	234.626
			109.4	5.967		5.354	213.701
			109.6	6.344		5.328	216.413
			109.8	6.858		5.276	226.796
			110	6.337		5.246	236.734
			110.2	6.609		5.387	231.758
			110.4	5.815		5.196	223.88
			110.6	6.09		5.221	218.849
			110.8	6.046		5.31	214.446
			111	6.236		5.306	215.292
			111.2	6.888		5.384	256.566
			111.4	6.07		5.357	227.147
			111.6	6.8		5.384	254.518
			111.8	7.408		5.379	265.776
			112	7.21		5.372	265.328
			112.2	6.466		5.345	258.193
			112.4	6.846		5.342	242.283
			112.6	6.347		5.269	237.778
			112.8	6.292		5.308	216.049
			113	5.913		5.402	229.53
			113.2	6.027		5.384	223.874
			113.4	5.111		5.17	227.113
			113.6	5.903		5.302	207.833
			113.8	6.956		5.435	249.74
			114	6.107		5.261	217.895
			114.2	5.576		5.261	220.879
			114.4	5.7		5.224	225.253
			114.6	6.262		5.313	227.321
			114.8	6.273		5.402	252.044
			115	5.599		5.399	297.459
			115.2	5.848		5.389	306.532
			115.4	6.654		5.014	273.396
			115.6	7.098		5.255	341.631
			115.8	8.103		5.22	325.839
			116	8.653		5.503	274.47
			116.2	8.686		5.169	241.394
			116.4	8.706		5.208	255.565
			116.6	8.774		5.127	236.586
			116.8	8.617		5.306	274.216
			117	8.951		5.365	245.946
			117.2	8.754		5.204	244.026
			117.4	8.712		5.125	200.644
			117.6	8.47		5.197	258.022
			117.8	8.872		5.35	309.399
			118	7.173		4.803	297.913
			118.2	7.25		5.115	273.36
			118.4	7.51		5.181	275.474
			118.6	6.291		5.176	259.874
			118.8	6.613		5.316	315.122
			119	6.195		5.487	303.83
			119.2	5.393		5.297	289.96
			119.4	5.658		5.211	299.612
			119.6	5.68		4.98	290.326
			119.8	7.644		5.167	271.52
			120	8.308		5.155	266.585
			120.2	6.909		5.381	328.755
			120.4	8.222		5.266	317.656
			120.6	7.195		5.44	278.679
			120.8	7.263		5.54	290.926
			121	6.471		4.739	266.009
			121.2	6.485		5.189	283.203
			121.4	6.947		5.2	297.478
			121.6	7.067		5.038	317.897
			121.8	7.129		5.288	270.227
			122	5.898		5.24	233.966
			122.2	7.472		5.373	320.288
			122.4	6.658		4.653	258.704
			122.6	5.656		5.045	275.097
			122.8	8.404		5.678	359.224
			123	6.535		5.329	231.812
			123.2	6.351		5.326	211.521
			123.4	6.936		5.452	208.916
			123.6	6.49		5.102	172.724
			123.8	6.461		5.231	156.341
			124	7.277		5.369	213.214
			124.2	6.096		5.307	175.143
			124.4	8.129		5.501	178.457
			124.6	7.113		5.373	207.878
			124.8	7.282		5.59	206.655
			125	7.949		5.457	176.832
			125.2	7.832		5.409	188.142
			125.4	8.087		5.437	154.282
			125.6	8.247		5.448	182.147
			125.8	8.202		5.443	164.405
			126	6.868		5.358	132.82
			126.2	6.449		5.22	156.875
			126.4	6.682		5.438	252.487
			126.6	6.58		5.03	167.999
			126.8	5.448		5.157	183.234
			127	6.464		5.286	183.224
			127.2	8.045		5.468	200.661
			127.4	6.805		5.336	163.848
			127.6	7.063		5.299	171.172
			127.8	5.879		5.066	157.396
			128	5.573		5.122	141.291
			128.2	4.409		5.076	192.871
			128.4	6.505		5.404	218.365
			128.6	4.933		4.947	184.286
			128.8	4.689		4.962	221.06
			129	3.976		4.908	166.428
			129.2	5.074		5.043	222
			129.4	6.988		5.41	245.805
			129.6	5.211		5.13	207.31
			129.8	5.512		5.155	220.724
			130	6.024		4.973	184.203
			130.2	5.68		5.122	199.25
			130.4	6.776		5.245	186.541
			130.6	6.17		5.255	238.297
			130.8	7.18		5.387	196.808
			131	4.538		5.085	202.507
			131.2	4.372		4.985	199.278
			131.4	5.261		5.116	209.287
			131.6	7.587		5.413	221.881
			131.8	6.884		5.346	200.702
			132	5.563		5.126	192.023
			132.2	6.4		5.346	247.023
			132.4	5.017		4.951	214.29
			132.6	4.897		4.833	243.127
			132.8	7.528		5.255	228.489
			133	7.559		5.35	162.81
			133.2	6.93		5.375	165.797
			133.4	6.389		5.308	173.735
			133.6	7.407		5.452	201.434
			133.8	7.826		5.375	208.05
			134	7.02		5.357	188.47
			134.2	6.801		5.24	209.887
			134.4	7.611		5.509	224.853
			134.6	6.607		5.181	196.814
			134.8	6.525		5.353	223.946
			135	7.895		5.459	200.503
			135.2	6.647		5.442	217.905
			135.4	6.577		5.465	258.077
			135.6	7.441		5.451	211.809
			135.8	6.993		5.307	207.783
			136	7.751		5.431	203.341
			136.2	7.811		5.263	220.38
			136.4	7.019		4.872	181.815
			136.6	7.89		4.971	200.884
			136.8	7.849		5.014	195.823
			137	7.424		5.075	231.365
			137.2	7.51		4.997	200.447
			137.4	7.309		4.927	166.747
			137.6	7.085		5.097	223.474
			137.8	7.472		5.059	206.864
			138	8.273		5.222	275.177
			138.2	6.644		5.215	238.635
			138.4	7.047		5.188	233.851
			138.6	8.199		5.116	243.837
			138.8	7.092		5.098	201.448
			139	6.425		5.098	182.148
			139.2	9.286		5.179	200.508
			139.4	8.351		5.119	228.566
			139.6	9.049		5.028	276.527
			139.8	6.636		5.058	190.567
			140	7.461		4.895	186.37
			140.2	7.484		5.007	194.411
			140.4	7.207		4.944	178.031
			140.6	7.157		4.962	210.695
			140.8	7.607		5.011	212.347
			141	7.756		5.018	194.062
			141.2	8.489		4.984	253.841
			141.4	7.642		5.002	193.494
			141.6	8.234		5.107	238.839
			141.8	8.434		5.116	240.567
			142	8.91		5.017	243.759
			142.2	6.355		4.945	213.495
			142.4	5.466		4.777	172.802
