Ligand,Mode,Vina_Affinity,CNN_Pose_Confidence,CNN_pKd
candidate_357,3,-6.49,0.9749,7.142
candidate_357,4,-6.37,0.9741,7.131
candidate_357,5,-5.84,0.9626,6.988
candidate_357,6,-6.52,0.9596,6.944
candidate_357,7,-7.17,0.9257,6.771
candidate_357,8,-5.91,0.9218,6.839
candidate_357,9,-5.94,0.8999,6.661
candidate_358,1,-6.52,0.7543,6.061
candidate_358,2,5.53,0.5876,6.064
candidate_358,3,12.92,0.5785,5.755
candidate_358,4,-6.5,0.5207,5.685
candidate_358,5,13.96,0.4818,4.708
candidate_358,6,23.28,0.4736,5.478
candidate_358,7,36.67,0.4668,5.821
candidate_358,8,-6.05,0.4282,6.188
candidate_358,9,28.67,0.4234,5.66
candidate_359,1,-8.55,0.9708,7.647
candidate_359,2,-7.98,0.9661,7.748
candidate_359,3,-7.95,0.955,7.57
candidate_359,4,-7.61,0.9187,7.411
candidate_359,5,-7.01,0.8822,7.568
candidate_359,6,-7.92,0.7322,7.016
candidate_359,7,12.43,0.6384,6.645
candidate_359,8,7.67,0.6046,6.555
candidate_359,9,34.96,0.571,6.292
candidate_36,1,-7.84,0.9408,7.553
candidate_36,2,-7.97,0.9265,7.508
candidate_36,3,-7.07,0.8601,7.317
candidate_36,4,-7.38,0.855,7.275
candidate_36,5,-7.63,0.8491,7.24
candidate_36,6,-7.14,0.8469,7.411
candidate_36,7,-5.96,0.7167,7.033
candidate_36,8,-7.01,0.6133,6.995
candidate_36,9,25.47,0.5657,6.175
candidate_360,1,-6.52,0.9604,7.011
candidate_360,2,17.25,0.7658,6.368
candidate_360,3,24.44,0.6396,6.058
candidate_360,4,7.98,0.6061,6.042
candidate_360,5,3.56,0.5819,6.289
candidate_360,6,11.04,0.5479,5.501
candidate_360,7,16.47,0.5405,5.711
candidate_360,8,21.32,0.5306,5.595
candidate_360,9,4.76,0.5306,5.821
candidate_361,1,-7.59,0.946,7.025
candidate_361,2,-6.93,0.9203,7.153
candidate_361,3,-8.42,0.8934,7.166
candidate_361,4,-7.35,0.8791,7.06
candidate_361,5,-8.22,0.8778,7.064
candidate_361,6,-6.59,0.8418,7.168
candidate_361,7,-8.04,0.8391,7.115
candidate_361,8,-6.65,0.838,7.162
candidate_361,9,-7.22,0.8067,6.686
candidate_362,1,-7.91,0.9712,7.687
candidate_362,2,-7.16,0.9663,7.678
candidate_362,3,-6.94,0.9532,7.411
candidate_362,4,-5.95,0.8943,7.274
candidate_362,5,-5.75,0.8719,7.385
candidate_362,6,-7.58,0.8537,7.053
candidate_362,7,-6.37,0.8286,7.234
candidate_362,8,-8.15,0.7559,6.974
candidate_362,9,-6.96,0.7281,7.095
candidate_363,1,-6.84,0.9002,6.678
candidate_363,2,-6.05,0.8989,6.892
candidate_363,3,-5.41,0.8844,6.67
candidate_363,4,-6.67,0.8497,6.497
candidate_363,5,-5.78,0.8486,6.395
candidate_363,6,-2.91,0.8313,6.853
candidate_363,7,-5.97,0.7407,6.249
candidate_363,8,10.22,0.6853,5.447
candidate_363,9,5.0,0.6805,6.381
candidate_364,1,-5.92,0.5643,6.364
candidate_364,2,13.34,0.4323,5.307
candidate_364,3,27.15,0.374,5.472
candidate_364,4,9.34,0.364,5.897
candidate_364,5,6.19,0.353,4.96
candidate_364,6,18.92,0.3512,5.688
candidate_364,7,-2.11,0.3295,5.791
candidate_364,8,7.95,0.325,5.278
candidate_364,9,7.14,0.3223,5.649
candidate_365,1,14.07,0.6197,6.25
candidate_365,2,22.68,0.5981,6.203
candidate_365,3,8.07,0.5874,6.929
candidate_365,4,26.61,0.5264,6.341
candidate_365,5,9.17,0.4657,6.215
candidate_365,6,16.76,0.3437,5.493
candidate_365,7,51.31,0.3308,5.777
candidate_365,8,9.88,0.2587,5.482
candidate_365,9,0.32,0.2452,6.009
candidate_366,1,-7.24,0.7666,7.052
candidate_366,2,-7.42,0.7562,6.889
candidate_366,3,-7.32,0.7379,6.719
candidate_366,4,11.77,0.6933,5.976
candidate_366,5,18.45,0.6594,6.247
candidate_366,6,-7.02,0.6583,6.687
candidate_366,7,3.5,0.6518,6.671
candidate_366,8,12.37,0.6145,6.243
candidate_366,9,4.89,0.5954,5.869
candidate_367,1,-7.13,0.9552,7.716
candidate_367,2,-6.4,0.8441,7.41
candidate_367,3,-7.39,0.7547,7.318
candidate_367,4,-6.89,0.7434,7.161
candidate_367,5,-7.51,0.6462,6.883
candidate_367,6,17.78,0.6275,6.518
candidate_367,7,2.09,0.6031,6.817
candidate_367,8,22.3,0.6022,6.908
candidate_367,9,-7.18,0.5999,6.875
candidate_368,1,-7.41,0.8914,7.439
candidate_368,2,-6.72,0.8384,7.418
candidate_368,3,-7.55,0.752,7.233
candidate_368,4,14.89,0.6048,6.739
candidate_368,5,7.48,0.5665,6.726
candidate_368,6,-7.46,0.5078,6.754
candidate_368,7,21.64,0.4701,6.539
candidate_368,8,23.16,0.4669,6.361
candidate_368,9,15.6,0.4573,6.386
candidate_369,1,-6.1,0.8813,6.545
candidate_369,2,-5.73,0.8042,6.42
candidate_369,3,-5.94,0.7837,6.231
candidate_369,4,-5.97,0.7648,6.176
candidate_369,5,-5.28,0.755,6.31
candidate_369,6,14.28,0.6341,5.76
candidate_369,7,22.3,0.6158,5.798
candidate_369,8,23.87,0.6084,5.466
candidate_369,9,16.97,0.5922,5.731
candidate_37,1,-7.85,0.9634,7.583
candidate_37,2,-7.33,0.9552,7.526
candidate_37,3,-7.31,0.955,7.482
candidate_37,4,-7.45,0.9509,7.584
candidate_37,5,-6.84,0.9508,7.416
candidate_37,6,-7.33,0.9139,7.455
candidate_37,7,-5.99,0.8597,7.424
candidate_37,8,-6.79,0.8386,7.382
candidate_37,9,-8.15,0.7924,7.231
candidate_370,1,-7.51,0.8825,7.131
candidate_370,2,-7.19,0.8542,7.279
candidate_370,3,-6.42,0.8339,7.275
candidate_370,4,-5.63,0.8186,7.312
candidate_370,5,-4.14,0.7945,7.133
candidate_370,6,-5.07,0.7885,7.42
candidate_370,7,-5.66,0.751,6.854
candidate_370,8,-6.57,0.7385,7.069
candidate_370,9,9.12,0.7266,7.053
candidate_371,1,19.83,0.5686,6.322
candidate_371,2,-6.01,0.5457,6.684
candidate_371,3,-6.63,0.5039,6.265
candidate_371,4,-4.66,0.4946,6.517
candidate_371,5,-5.54,0.4817,6.664
candidate_371,6,7.55,0.4718,6.304
candidate_371,7,-6.51,0.4669,6.425
candidate_371,8,30.63,0.4579,6.121
candidate_371,9,-5.46,0.4175,6.69
candidate_372,1,-6.56,0.9502,6.829
candidate_372,2,-6.75,0.9071,6.788
candidate_372,3,-6.9,0.8905,6.709
candidate_372,4,-5.27,0.8651,6.719
candidate_372,5,-6.27,0.8455,6.288
candidate_372,6,-6.47,0.841,6.467
candidate_372,7,-6.05,0.8123,6.228
candidate_372,8,-5.92,0.7929,6.549
candidate_372,9,-5.69,0.7098,6.226
candidate_373,1,-6.4,0.8825,7.202
candidate_373,2,-6.68,0.7597,6.967
candidate_373,3,-6.45,0.6636,6.853
candidate_373,4,10.97,0.6444,6.372
candidate_373,5,6.51,0.6265,5.226
candidate_373,6,1.02,0.6256,6.129
candidate_373,7,8.39,0.6233,5.932
candidate_373,8,0.43,0.617,6.413
candidate_373,9,13.73,0.6148,6.291
candidate_374,1,-2.16,0.8785,7.242
candidate_374,2,-6.7,0.8772,7.165
candidate_374,3,-1.29,0.7932,5.21
candidate_374,4,-3.52,0.7784,7.054
candidate_374,5,-5.29,0.656,6.874
candidate_374,6,-5.65,0.6055,6.566
candidate_374,7,21.35,0.5932,6.193
candidate_374,8,20.38,0.5694,6.076
candidate_374,9,-6.36,0.5611,6.613
candidate_375,1,-7.12,0.8852,6.555
candidate_375,2,-7.01,0.7652,6.406
candidate_375,3,12.27,0.6956,5.608
candidate_375,4,6.17,0.67,5.783
candidate_375,5,8.12,0.6402,5.247
candidate_375,6,5.95,0.6212,5.717
candidate_375,7,9.01,0.6115,5.391
candidate_375,8,7.23,0.6025,5.522
candidate_375,9,7.35,0.5966,5.28
candidate_376,1,-6.88,0.9704,6.626
candidate_376,2,-7.14,0.9609,6.671
candidate_376,3,-7.15,0.9572,6.421
candidate_376,4,-6.67,0.9319,6.46
candidate_376,5,-6.52,0.9292,6.084
candidate_376,6,-6.13,0.9228,6.465
candidate_376,7,-6.98,0.9091,6.111
candidate_376,8,-6.33,0.9075,6.066
candidate_376,9,-7.08,0.9017,6.239
candidate_38,1,-6.79,0.9762,7.514
candidate_38,2,-7.04,0.9334,7.335
candidate_38,3,-7.28,0.9313,7.116
candidate_38,4,-6.95,0.921,6.991
candidate_38,5,-6.58,0.8955,6.981
candidate_38,6,-6.74,0.8625,6.894
candidate_38,7,-6.93,0.8049,6.991
candidate_38,8,-6.51,0.6769,6.525
candidate_38,9,-7.18,0.6474,6.643
candidate_39,1,-5.97,0.9487,7.683
candidate_39,2,-6.13,0.9445,7.534
candidate_39,3,-6.06,0.9423,7.518
candidate_39,4,-6.17,0.9235,7.487
candidate_39,5,-7.05,0.8702,7.236
candidate_39,6,-6.27,0.8543,7.341
candidate_39,7,-6.27,0.8146,7.234
candidate_39,8,33.93,0.807,7.035
candidate_39,9,23.11,0.7993,6.535
candidate_4,1,-6.37,0.9213,7.409
candidate_4,2,-7.05,0.8953,7.23
candidate_4,3,18.87,0.714,6.428
candidate_4,4,40.52,0.6557,6.728
candidate_4,5,9.9,0.6178,6.379
candidate_4,6,16.96,0.6058,6.269
candidate_4,7,30.59,0.5867,6.203
candidate_4,8,30.12,0.5711,6.14
candidate_4,9,10.64,0.5703,6.687
candidate_40,1,-7.06,0.9773,7.303
candidate_40,2,-6.09,0.9608,7.176
candidate_40,3,-7.11,0.9402,7.22
candidate_40,4,-7.06,0.933,6.958
candidate_40,5,-6.8,0.9329,7.161
candidate_40,6,-6.36,0.9088,7.093
candidate_40,7,-7.16,0.8898,6.695
candidate_40,8,-5.69,0.8559,6.925
candidate_40,9,18.55,0.7815,6.44
candidate_41,1,-7.48,0.9004,6.913
candidate_41,2,-7.32,0.8411,6.75
candidate_41,3,-7.05,0.8243,6.712
candidate_41,4,30.21,0.8065,6.504
candidate_41,5,27.74,0.7415,6.583
candidate_41,6,22.1,0.658,5.575
candidate_41,7,6.91,0.6156,5.68
candidate_41,8,6.45,0.5764,5.717
candidate_41,9,-1.25,0.5639,5.719
candidate_42,1,-7.99,0.9807,7.484
candidate_42,2,-7.3,0.9807,7.675
candidate_42,3,-7.89,0.9802,7.44
candidate_42,4,-7.32,0.9741,7.487
candidate_42,5,-7.98,0.9668,7.433
candidate_42,6,-7.4,0.933,7.163
candidate_42,7,-6.61,0.8939,7.042
candidate_42,8,-7.05,0.8516,7.236
candidate_42,9,-6.9,0.8384,6.964
candidate_43,1,-6.68,0.8838,7.838
candidate_43,2,5.57,0.6272,6.966
candidate_43,3,13.18,0.5977,6.739
candidate_43,4,22.77,0.5884,6.458
candidate_43,5,20.56,0.5781,6.169
candidate_43,6,21.2,0.5722,6.458
candidate_43,7,12.13,0.5642,6.885
candidate_43,8,-7.36,0.5577,7.042
candidate_43,9,26.11,0.5437,6.569
candidate_44,1,-6.85,0.7817,7.213
candidate_44,2,-6.99,0.7404,6.817
candidate_44,3,-6.34,0.7269,6.822
candidate_44,4,-5.95,0.7192,7.045
candidate_44,5,-5.53,0.7139,7.071
candidate_44,6,-6.31,0.6295,6.781
candidate_44,7,10.7,0.6234,6.132
candidate_44,8,10.28,0.6155,6.341
candidate_44,9,8.5,0.6112,6.719
candidate_45,1,-7.1,0.9594,7.206
candidate_45,2,-6.84,0.7678,6.878
candidate_45,3,-5.46,0.7273,6.761
candidate_45,4,12.15,0.6913,6.816
candidate_45,5,-6.57,0.625,6.55
candidate_45,6,3.38,0.5936,6.308
candidate_45,7,20.52,0.5919,6.237
candidate_45,8,19.0,0.5863,5.97
candidate_45,9,14.21,0.585,6.139
candidate_46,1,-7.77,0.9169,7.72
candidate_46,2,-7.92,0.9021,7.387
candidate_46,3,-7.84,0.8821,7.556
candidate_46,4,-6.41,0.8033,7.558
candidate_46,5,-7.91,0.8018,7.173
candidate_46,6,-6.86,0.7841,6.952
candidate_46,7,36.71,0.6832,6.607
candidate_46,8,20.01,0.6771,6.819
candidate_46,9,30.72,0.6498,6.782
candidate_47,1,-6.69,0.8667,6.861
candidate_47,2,-6.28,0.7873,6.553
candidate_47,3,-6.36,0.7787,6.562
candidate_47,4,-6.85,0.7284,6.412
candidate_47,5,-6.13,0.72,6.366
candidate_47,6,-7.13,0.6155,6.611
candidate_47,7,-6.4,0.5398,6.168
candidate_47,8,37.1,0.5374,5.734
candidate_47,9,-6.1,0.5314,5.883
candidate_48,1,-6.12,0.9361,6.723
candidate_48,2,-6.74,0.9097,6.842
candidate_48,3,-6.66,0.8975,6.714
candidate_48,4,-6.47,0.8536,6.717
candidate_48,5,-5.36,0.8458,6.698
candidate_48,6,-5.38,0.78,6.243
candidate_48,7,-6.3,0.7779,6.192
candidate_48,8,9.63,0.7662,6.388
candidate_48,9,-6.22,0.7598,6.353
candidate_49,1,-6.34,0.9313,6.35
candidate_49,2,-7.45,0.9138,6.59
candidate_49,3,-6.35,0.9131,6.642
candidate_49,4,-6.23,0.8502,6.516
candidate_49,5,-6.1,0.793,6.485
candidate_49,6,-5.37,0.7785,6.179
candidate_49,7,-5.87,0.7676,5.921
candidate_49,8,-6.25,0.7366,5.852
candidate_49,9,13.64,0.7298,6.263
candidate_5,1,-7.01,0.968,7.628
candidate_5,2,-6.88,0.7236,6.978
candidate_5,3,-6.78,0.7026,6.73
candidate_5,4,-5.08,0.6749,7.226
candidate_5,5,-6.09,0.6746,6.774
candidate_5,6,-6.86,0.6722,7.031
candidate_5,7,13.04,0.6435,6.399
candidate_5,8,9.43,0.6222,6.648
candidate_5,9,-4.69,0.6166,7.017
candidate_50,1,-6.96,0.8003,6.635
candidate_50,2,-6.61,0.7462,6.676
candidate_50,3,8.59,0.671,5.689
candidate_50,4,17.4,0.6642,6.012
candidate_50,5,15.26,0.6419,6.352
candidate_50,6,13.54,0.6371,5.537
candidate_50,7,8.12,0.6246,6.259
candidate_50,8,-3.02,0.6208,6.468
candidate_50,9,12.9,0.6124,5.719
candidate_51,1,-6.45,0.9303,7.007
candidate_51,2,-6.58,0.9229,7.019
candidate_51,3,-7.22,0.8631,6.626
candidate_51,4,-7.3,0.8199,6.57
candidate_51,5,-6.33,0.7993,6.818
candidate_51,6,-7.15,0.6439,6.435
candidate_51,7,2.96,0.6192,6.588
candidate_51,8,21.09,0.6,6.761
candidate_51,9,12.59,0.5817,6.161
candidate_52,1,16.81,0.7632,6.899
candidate_52,2,15.66,0.713,7.196
candidate_52,3,25.64,0.6657,6.928
candidate_52,4,-3.83,0.6349,7.29
candidate_52,5,18.22,0.5779,6.282
candidate_52,6,13.98,0.561,5.751
candidate_52,7,12.18,0.5481,6.273
candidate_52,8,12.1,0.5426,5.98
candidate_52,9,25.44,0.5287,6.267
candidate_53,1,-7.52,0.8889,7.579
candidate_53,2,-6.51,0.8545,7.446
candidate_53,3,-6.79,0.8253,7.504
candidate_53,4,-6.53,0.7459,7.422
candidate_53,5,22.72,0.6761,6.889
candidate_53,6,9.32,0.6753,7.118
candidate_53,7,-5.18,0.6533,7.068
candidate_53,8,-6.3,0.6092,6.992
candidate_53,9,28.65,0.5794,6.297
candidate_54,1,-6.29,0.9753,7.525
candidate_54,2,-7.11,0.9667,7.569
candidate_54,3,-6.32,0.9344,7.371
candidate_54,4,-6.79,0.9016,7.183
candidate_54,5,-6.6,0.8819,7.073
candidate_54,6,-7.24,0.8205,7.1
candidate_54,7,-1.95,0.7534,4.166
candidate_54,8,-1.26,0.7387,4.802
candidate_54,9,-1.89,0.7007,5.055
candidate_55,1,-6.07,0.7595,6.442
candidate_55,2,-6.11,0.7318,6.553
candidate_55,3,-6.26,0.702,6.565
candidate_55,4,-6.58,0.6843,6.369
candidate_55,5,12.26,0.6258,6.347
candidate_55,6,10.39,0.6219,6.184
candidate_55,7,6.64,0.6005,6.442
candidate_55,8,-6.33,0.5396,6.387
candidate_55,9,6.82,0.5131,5.788
candidate_56,1,-7.34,0.9495,7.635
candidate_56,2,-7.99,0.9287,7.455
candidate_56,3,-7.8,0.9083,7.358
candidate_56,4,-7.16,0.8908,7.269
candidate_56,5,-6.41,0.8779,7.338
candidate_56,6,-7.5,0.8675,7.272
candidate_56,7,-7.12,0.7914,7.368
candidate_56,8,-7.89,0.7727,7.063
candidate_56,9,-7.08,0.7459,7.081
candidate_57,1,-8.02,0.8704,7.371
candidate_57,2,-7.88,0.8103,7.176
candidate_57,3,-7.35,0.7844,7.334
candidate_57,4,-7.42,0.6968,6.803
candidate_57,5,14.9,0.6453,6.989
candidate_57,6,12.61,0.5961,6.664
candidate_57,7,-6.92,0.589,6.584
candidate_57,8,2.83,0.5734,7.15
candidate_57,9,18.65,0.5445,6.232
candidate_58,1,-5.95,0.8541,7.288
candidate_58,2,-6.22,0.6662,7.27
candidate_58,3,11.35,0.5694,6.46
candidate_58,4,11.42,0.5434,6.529
candidate_58,5,-5.93,0.5377,7.061
candidate_58,6,40.69,0.5241,6.652
candidate_58,7,6.14,0.4853,6.668
candidate_58,8,3.7,0.438,4.85
candidate_58,9,15.78,0.4159,5.978
candidate_59,1,-0.98,0.7662,5.753
candidate_59,2,-1.13,0.7561,5.334
candidate_59,3,-6.8,0.751,6.906
candidate_59,4,8.06,0.6256,6.069
candidate_59,5,23.97,0.6088,6.123
candidate_59,6,-0.65,0.5966,4.632
candidate_59,7,-6.8,0.587,6.208
candidate_59,8,-6.49,0.5416,6.352
candidate_59,9,14.87,0.5148,6.495
candidate_6,1,-5.7,0.8603,6.954
candidate_6,2,-5.66,0.8556,7.069
candidate_6,3,-6.62,0.841,7.158
candidate_6,4,-6.01,0.6856,6.825
candidate_6,5,-7.07,0.6635,6.624
candidate_6,6,17.54,0.659,6.605
candidate_6,7,16.27,0.6553,6.687
candidate_6,8,-7.41,0.6253,6.731
candidate_6,9,6.8,0.6237,6.521
candidate_60,1,-8.13,0.9484,7.465
candidate_60,2,-7.0,0.9478,7.515
candidate_60,3,-7.38,0.7976,7.112
candidate_60,4,-5.7,0.7622,7.076
candidate_60,5,-6.14,0.6838,6.896
candidate_60,6,-7.42,0.6462,6.945
candidate_60,7,8.85,0.5821,6.457
candidate_60,8,13.13,0.5613,6.205
candidate_60,9,14.49,0.5404,6.443
candidate_61,1,-7.6,0.9802,7.718
candidate_61,2,-8.36,0.9428,7.461
candidate_61,3,-7.09,0.9171,7.292
candidate_61,4,-7.02,0.8826,7.255
candidate_61,5,-7.04,0.8078,7.203
candidate_61,6,5.14,0.7767,7.278
candidate_61,7,4.91,0.6376,6.666
candidate_61,8,23.58,0.6344,6.466
candidate_61,9,27.69,0.6231,6.608
candidate_62,1,-7.41,0.9746,7.206
candidate_62,2,-7.07,0.9738,7.188
candidate_62,3,-7.46,0.9652,7.206
candidate_62,4,-7.31,0.9605,7.37
candidate_62,5,-8.05,0.9491,7.22
candidate_62,6,-7.0,0.9134,7.011
candidate_62,7,-7.1,0.9099,7.333
candidate_62,8,-7.42,0.851,7.071
candidate_62,9,-6.74,0.8356,6.773
candidate_63,1,-7.41,0.9656,7.082
candidate_63,2,-6.67,0.9542,7.029
candidate_63,3,-6.54,0.9229,7.016
candidate_63,4,-7.34,0.9047,6.743
candidate_63,5,-7.64,0.8254,6.592
candidate_63,6,-7.56,0.8221,6.711
candidate_63,7,-7.31,0.7893,6.326
candidate_63,8,-6.85,0.7365,6.374
candidate_63,9,10.04,0.6623,6.002
candidate_64,1,-8.13,0.9519,7.8
candidate_64,2,-7.76,0.9445,7.843
candidate_64,3,-7.42,0.8943,7.695
candidate_64,4,9.31,0.8582,7.351
candidate_64,5,-6.49,0.7436,7.463
candidate_64,6,-7.09,0.7417,7.372
candidate_64,7,2.92,0.6687,7.23
candidate_64,8,2.83,0.5891,7.182
candidate_64,9,9.43,0.5738,6.342
candidate_65,1,-6.0,0.9557,6.767
candidate_65,2,-6.28,0.9324,6.628
candidate_65,3,-6.68,0.917,6.716
candidate_65,4,-5.73,0.7831,6.076
candidate_65,5,-6.49,0.7013,6.31
candidate_65,6,8.51,0.6706,6.247
candidate_65,7,6.4,0.5844,5.89
candidate_65,8,9.97,0.573,5.517
candidate_65,9,7.55,0.5679,5.986
candidate_66,1,-7.86,0.9793,7.65
candidate_66,2,-7.64,0.9753,7.562
candidate_66,3,-8.1,0.9738,7.599
candidate_66,4,-7.21,0.9722,7.493
candidate_66,5,-7.39,0.9698,7.415
candidate_66,6,-7.72,0.9567,7.363
candidate_66,7,-6.9,0.9567,7.478
candidate_66,8,-7.65,0.9302,7.077
candidate_66,9,-7.27,0.9225,7.196
candidate_67,1,-6.08,0.9643,7.093
candidate_67,2,-6.37,0.9476,6.814
candidate_67,3,-5.56,0.9175,6.775
candidate_67,4,-6.18,0.9032,6.776
candidate_67,5,-6.19,0.886,6.569
candidate_67,6,-7.0,0.8639,6.662
candidate_67,7,-5.29,0.8631,6.768
candidate_67,8,-5.98,0.7933,6.62
candidate_67,9,-5.72,0.7534,6.555
candidate_68,1,-6.32,0.8735,7.237
candidate_68,2,-6.06,0.8384,7.0
candidate_68,3,-7.17,0.838,6.97
candidate_68,4,-6.92,0.8234,7.045
candidate_68,5,-7.39,0.7956,6.846
candidate_68,6,6.85,0.7594,6.957
candidate_68,7,-7.1,0.753,7.032
candidate_68,8,-6.91,0.7483,6.875
candidate_68,9,-6.2,0.7349,6.784
candidate_69,1,-5.38,0.9837,6.955
candidate_69,2,-6.75,0.9731,6.894
candidate_69,3,-6.39,0.9718,6.962
candidate_69,4,-6.16,0.9671,6.994
candidate_69,5,-5.75,0.9641,6.863
candidate_69,6,-6.09,0.9468,6.928
candidate_69,7,-6.72,0.9449,6.527
candidate_69,8,-5.67,0.9277,6.802
candidate_69,9,-6.57,0.896,6.461
candidate_7,1,-7.51,0.9583,7.487
candidate_7,2,-7.44,0.9547,7.343
candidate_7,3,-7.7,0.9544,7.395
candidate_7,4,-7.79,0.9343,7.36
candidate_7,5,-7.03,0.9234,7.21
candidate_7,6,-7.18,0.9207,7.209
candidate_7,7,-7.75,0.8895,7.308
candidate_7,8,-7.31,0.8176,6.979
candidate_7,9,14.26,0.7243,6.787
candidate_70,1,-7.13,0.943,7.303
candidate_70,2,-7.15,0.9408,7.273
candidate_70,3,-6.56,0.9057,6.829
candidate_70,4,-6.43,0.883,7.437
candidate_70,5,-6.58,0.8644,7.011
candidate_70,6,-6.88,0.8603,7.353
candidate_70,7,-6.71,0.8591,6.725
candidate_70,8,-7.15,0.8542,6.941
candidate_70,9,-7.05,0.848,7.047
candidate_71,1,-7.54,0.9764,7.52
candidate_71,2,-5.34,0.923,7.221
candidate_71,3,-6.24,0.9176,7.19
candidate_71,4,-5.95,0.9027,7.031
candidate_71,5,-5.75,0.8587,7.059
candidate_71,6,-5.89,0.8513,6.852
candidate_71,7,-5.97,0.8448,6.992
candidate_71,8,-4.65,0.7213,6.527
candidate_71,9,12.21,0.7206,6.721
candidate_72,1,-6.36,0.7396,6.659
candidate_72,2,-6.69,0.7065,6.496
candidate_72,3,-6.77,0.6768,6.503
candidate_72,4,7.53,0.661,6.478
candidate_72,5,11.82,0.5792,6.09
candidate_72,6,20.02,0.5678,5.878
candidate_72,7,3.31,0.5675,6.116
candidate_72,8,3.89,0.5593,6.038
candidate_72,9,-6.56,0.5311,6.454
candidate_73,1,-6.11,0.9246,6.591
candidate_73,2,-6.94,0.9032,6.576
candidate_73,3,-6.98,0.8928,6.522
candidate_73,4,-6.73,0.812,6.629
candidate_73,5,-6.42,0.8051,6.472
candidate_73,6,-6.06,0.7618,6.623
candidate_73,7,1.03,0.5901,6.343
candidate_73,8,2.29,0.5897,5.911
candidate_73,9,9.23,0.5847,5.24
candidate_74,1,-5.63,0.6449,7.176
candidate_74,2,4.71,0.6068,6.847
candidate_74,3,25.39,0.5811,6.724
candidate_74,4,9.04,0.5541,6.491
candidate_74,5,15.21,0.5498,6.145
candidate_74,6,-6.21,0.5392,6.938
candidate_74,7,9.76,0.5166,7.051
candidate_74,8,14.47,0.5128,6.149
candidate_74,9,11.44,0.5026,6.698
candidate_75,1,-6.77,0.9514,7.478
candidate_75,2,-6.02,0.9159,7.433
candidate_75,3,-6.11,0.8836,7.278
candidate_75,4,-7.63,0.8469,6.96
candidate_75,5,-6.66,0.7267,6.641
candidate_75,6,-6.74,0.6936,6.805
candidate_75,7,-6.46,0.6744,6.949
candidate_75,8,-5.55,0.6715,6.673
candidate_75,9,-3.42,0.671,6.777
candidate_76,1,-7.02,0.8881,6.966
candidate_76,2,12.8,0.5453,5.439
candidate_76,3,4.16,0.5408,6.368
candidate_76,4,12.88,0.515,6.177
candidate_76,5,11.87,0.5081,5.57
candidate_76,6,3.93,0.4893,6.148
candidate_76,7,7.73,0.4887,5.64
candidate_76,8,14.04,0.4863,5.208
candidate_76,9,4.01,0.4837,6.1
candidate_77,1,-6.93,0.9731,7.504
candidate_77,2,-6.19,0.9511,7.412
candidate_77,3,-7.28,0.8848,6.986
candidate_77,4,-6.84,0.8232,7.08
candidate_77,5,-6.23,0.821,6.792
candidate_77,6,-6.24,0.8145,7.156
candidate_77,7,-6.08,0.8051,6.755
candidate_77,8,13.2,0.6247,6.621
candidate_77,9,-6.21,0.6233,6.793
candidate_78,1,-7.6,0.8395,7.287
candidate_78,2,-6.41,0.6963,7.183
candidate_78,3,23.09,0.6431,6.872
candidate_78,4,15.9,0.6302,6.083
candidate_78,5,1.77,0.6229,7.052
candidate_78,6,15.51,0.6208,6.506
candidate_78,7,-7.83,0.6206,7.122
candidate_78,8,16.59,0.5917,6.494
candidate_78,9,11.81,0.5858,6.407
candidate_79,1,-6.67,0.8705,7.31
candidate_79,2,-7.8,0.7326,6.828
candidate_79,3,-8.1,0.6239,6.64
candidate_79,4,6.81,0.6028,6.409
candidate_79,5,-5.77,0.4945,6.82
candidate_79,6,11.11,0.4857,6.511
candidate_79,7,10.97,0.4759,6.699
candidate_79,8,14.79,0.4608,6.179
candidate_79,9,4.06,0.4554,5.992
candidate_8,1,-6.06,0.8666,6.927
candidate_8,2,-1.51,0.7566,5.812
candidate_8,3,17.54,0.6888,6.673
candidate_8,4,-6.48,0.6709,6.44
candidate_8,5,15.12,0.6533,6.181
candidate_8,6,-6.52,0.641,6.303
candidate_8,7,20.92,0.6333,6.392
candidate_8,8,12.83,0.6226,6.301
candidate_8,9,6.28,0.5756,5.84
candidate_80,1,-5.89,0.8004,7.192
candidate_80,2,-6.64,0.7934,7.314
candidate_80,3,-5.19,0.6737,7.126
candidate_80,4,-7.15,0.6507,6.99
candidate_80,5,-5.73,0.611,6.964
candidate_80,6,24.72,0.6074,6.68
candidate_80,7,24.65,0.5945,6.512
candidate_80,8,8.49,0.5944,6.887
candidate_80,9,6.87,0.5935,6.452
candidate_81,1,-6.67,0.9266,6.501
candidate_81,2,-6.27,0.7575,6.188
candidate_81,3,-6.39,0.6835,6.237
candidate_81,4,7.75,0.5707,5.02
candidate_81,5,13.49,0.537,5.98
candidate_81,6,-6.45,0.4773,5.908
candidate_81,7,3.98,0.3918,5.218
candidate_81,8,3.96,0.3916,5.198
candidate_81,9,-6.08,0.3668,5.929
candidate_82,1,-7.35,0.9467,7.416
candidate_82,2,-6.9,0.9434,7.377
candidate_82,3,-6.56,0.8183,7.111
candidate_82,4,-6.96,0.7967,7.254
candidate_82,5,-6.76,0.775,6.933
candidate_82,6,-7.05,0.7156,7.113
candidate_82,7,-7.4,0.6716,6.493
candidate_82,8,16.05,0.5386,6.298
candidate_82,9,-7.08,0.4772,6.222
candidate_83,1,-7.21,0.9535,7.03
