Domain,Ligand,Replica,Frame,vdW,Elec,Polar_Solv,NonPolar_Solv,Total_dG
JH1,299,3,071,-32.34690000000028,0.0,15.190900000000056,-3.893510879999999,-21.04951088000028
JH1,299,3,072,-32.51470000000011,0.0,19.16060000000016,-4.904307359999994,-18.25840735999985
JH1,299,3,073,-24.32839999999973,0.0,14.911499999999704,-3.608107919999997,-13.025107919999938
JH1,299,3,075,-33.22179999999973,0.0,15.245699999999944,-4.53569544000001,-22.51179543999983
JH1,299,3,076,-33.390200000000135,0.0,16.623199999999997,-4.696865999999996,-21.46386600000017
JH1,299,3,077,-32.127800000000114,0.0,14.919000000000324,-4.221887760000001,-21.430587759999742
JH1,299,3,078,-33.3488999999997,0.0,16.41379999999981,-4.623225840000007,-21.55832583999996
JH1,299,3,079,-38.309800000000365,0.0,15.423099999999977,-5.028112800000004,-27.91481280000034
JH1,299,3,080,-40.26710000000006,0.0,18.947099999999864,-5.268315599999993,-26.58831560000025
JH1,299,3,081,-37.7962000000004,0.0,18.5288999999998,-5.054114159999992,-24.32141416000053
JH1,299,3,082,-33.05599999999987,0.0,16.92749999999978,-4.313311200000014,-20.441711200000057
JH1,299,3,083,-29.25739999999987,0.0,15.033300000000054,-4.087269360000002,-18.31136935999984
JH1,299,3,084,-38.57960000000017,0.0,17.30759999999964,-5.05908719999999,-26.33118720000053
JH1,299,3,085,-33.918000000000205,0.0,17.103499999999713,-4.45534128,-21.269841280000342
JH1,299,3,086,-37.09779999999997,0.0,18.41220000000021,-5.042291039999995,-23.72789103999969
JH1,299,3,087,-36.50729999999986,0.0,19.36490000000004,-5.433891839999992,-22.576291839999868
JH1,299,3,088,-40.272000000000034,0.0,17.886199999999917,-5.305843439999991,-27.6917434400002
JH1,299,3,090,-35.18999999999954,0.0,19.2464,-5.022951119999997,-20.966551119999647
JH1,299,3,091,-32.358599999999846,0.0,17.105400000000373,-4.454125920000001,-19.70732591999941
JH1,299,3,092,-30.448700000000223,0.0,14.559799999999996,-3.9042590400000017,-19.79305904000026
JH1,299,3,093,-34.40779999999988,0.0,18.83190000000013,-4.759338239999998,-20.33523823999968
JH1,299,3,094,-36.32390000000016,0.0,22.208599999999933,-5.156582400000003,-19.27188240000018
JH1,299,3,095,-35.51959999999973,0.0,23.71340000000009,-5.148144719999997,-16.954344719999654
JH1,299,3,096,-41.287300000000045,0.0,23.772599999999784,-5.704077599999996,-23.21877760000033
JH1,299,3,097,-42.52239999999991,0.0,20.20650000000024,-5.545641599999988,-27.86154159999979
JH1,299,3,098,-35.66349999999977,0.0,23.024000000000346,-5.299809119999996,-17.939309119999475
JH1,299,3,099,-38.632600000000046,0.0,23.00289999999996,-5.454326880000011,-21.084026880000103
JH2,227,1,000,-34.890900000000286,0.0,10.2216999999996,-4.509009359999993,-29.17830936000076
JH2,227,1,001,-31.594300000000125,0.0,9.556700000000092,-3.974264639999999,-26.01176463999998
JH2,227,1,002,-32.53549999999996,0.0,8.869499999999789,-3.975023520000011,-27.64102352000012
JH2,227,1,003,-30.520200000000223,0.0,8.541600000000017,-3.717476640000015,-25.69607664000017
JH2,227,1,004,-32.916600000000386,0.0,8.482200000000375,-4.20533136,-28.639731359999995
JH2,227,1,005,-37.02759999999965,0.0,9.00189999999975,-4.1416250399999885,-32.16732503999988
JH2,227,1,006,-29.58710000000008,0.0,7.853599999999915,-3.3953724000000105,-25.12887240000021
JH2,227,1,007,-36.22189999999981,0.0,8.936599999999999,-4.291628400000016,-31.57682839999982
JH2,227,1,008,-27.571400000000388,0.0,7.407999999999902,-3.52463543999999,-23.688035440000487
JH2,227,1,009,-33.4277000000001,0.0,8.600800000000163,-4.082395679999998,-28.9092956799999
JH2,227,1,010,-29.265600000000195,0.0,8.190000000000055,-3.751548480000008,-24.827148480000144
JH2,227,1,011,-32.920300000000154,0.0,8.921599999999671,-3.7240480800000095,-27.722748080000507
JH2,227,1,012,-37.13680000000032,0.0,10.253700000000208,-4.526870400000003,-31.40997040000011
JH2,227,1,013,-27.008699999999926,0.0,10.24980000000005,-3.2113108799999965,-19.970210879999787
JH2,227,1,014,-28.125200000000014,0.0,8.021499999999833,-3.2033793600000178,-23.307079360000102
JH2,227,1,015,-37.88589999999989,0.0,11.086900000000242,-4.292030879999988,-31.091030879999654
JH2,227,1,016,-36.37329999999992,0.0,9.81650000000036,-4.323813119999997,-30.8806131199996
JH2,227,1,017,-29.92770000000035,0.0,8.459200000000237,-3.60470880000001,-25.073208800000028
JH2,227,1,018,-32.32070000000017,0.0,10.609699999999975,-3.714243839999981,-25.425243840000192
JH2,227,1,019,-33.76060000000003,0.0,10.045399999999972,-3.825600479999992,-27.54070048000001
JH2,227,1,020,-33.70339999999982,0.0,9.726500000000216,-3.980963519999997,-27.95786351999964
JH2,227,1,021,-37.09440000000025,0.0,10.763200000000325,-3.94126056,-30.272560559999828
JH2,227,1,022,-27.122100000000003,0.0,8.518199999999979,-3.5256031200000053,-22.12950311999996
JH2,227,1,023,-36.93639999999997,0.0,11.44959999999992,-4.451388479999995,-29.938288480000043
JH2,227,1,024,-33.599599999999754,0.0,9.608000000000176,-3.848847119999992,-27.84054711999951
JH2,227,1,025,-38.70180000000008,0.0,10.924399999999878,-4.467494160000017,-32.24499416000021
JH2,227,1,026,-33.09430000000043,0.0,9.51279999999997,-4.001031360000012,-27.5825313600004
JH2,227,1,027,-32.080599999999905,0.0,10.071600000000217,-3.7715335199999913,-25.78053351999973
JH2,227,1,028,-34.98519999999988,0.0,11.378099999999904,-3.994202159999985,-27.60120216000004
JH2,227,1,029,-36.337100000000206,0.0,10.79860000000008,-4.073053679999998,-29.611553680000124
JH2,227,1,030,-37.03409999999991,0.0,9.885099999999966,-3.951066239999992,-31.10006623999993
JH2,227,1,031,-36.72030000000009,0.0,11.203500000000076,-3.988879919999995,-29.505679919999928
JH2,227,1,032,-36.57199999999986,0.0,11.184799999999996,-4.093881119999998,-29.48108111999987
JH2,227,1,033,-33.805899999999994,0.0,10.264099999999871,-3.779177759999997,-27.32097776000021
JH2,227,1,034,-36.515599999999765,0.0,10.041499999999814,-3.7948305599999927,-30.26893056
JH2,227,1,035,-35.20450000000002,0.0,13.038099999999758,-4.23921384,-26.40561384000029
JH2,227,1,036,-31.89410000000008,0.0,11.244700000000194,-4.05189576000001,-24.70129575999995
JH2,227,1,037,-34.60859999999996,0.0,10.533300000000054,-4.204959119999991,-28.28015911999995
JH2,227,1,038,-26.204700000000063,0.0,6.205399999999827,-3.219100560000002,-23.218400560000187
JH2,227,1,039,-31.101900000000207,0.0,9.034099999999851,-3.4415467200000007,-25.50944672000037
JH2,227,1,040,-32.68700000000015,0.0,9.653499999999894,-3.926859840000003,-26.96035984000033
JH2,227,1,041,-30.209100000000213,0.0,9.746399999999994,-3.646173600000009,-24.108873600000194
JH2,227,1,042,-34.6034999999998,0.0,10.192599999999857,-3.77119872,-28.182098719999928
JH2,227,1,043,-37.93040000000006,0.0,10.724299999999856,-4.021536959999991,-31.22763696000021
JH2,227,1,044,-35.39469999999993,0.0,10.399199999999835,-4.081512959999994,-29.077012960000072
JH2,227,1,045,-36.76099999999977,0.0,12.574999999999818,-4.688669519999996,-28.874669519999955
JH2,227,1,046,-37.20100000000014,0.0,15.630299999999806,-4.569751440000001,-26.140351440000376
JH2,227,1,047,-35.18180000000021,0.0,13.358799999999974,-3.966595919999988,-25.789595920000203
JH2,227,1,048,-37.20169999999999,0.0,16.041899999999714,-4.642328880000008,-25.802028880000258
JH2,227,1,049,-37.09740000000008,0.0,11.227400000000216,-4.163275439999996,-30.03327543999985
JH2,227,1,050,-38.2983000000004,0.0,12.253999999999904,-4.22662175999999,-30.270921760000395
JH2,227,1,051,-32.93209999999987,0.0,11.233300000000328,-4.087254239999998,-25.78595423999964
JH2,227,1,052,-41.250099999999975,0.0,12.480199999999968,-4.704680880000007,-33.47468087999997
JH2,227,1,053,-28.99730000000012,0.0,9.687599999999748,-3.248650799999998,-22.55835080000032
JH2,227,1,054,-35.916000000000224,0.0,13.052799999999934,-3.9927924,-26.855992400000304
JH2,227,1,055,-35.38460000000016,0.0,15.690599999999904,-4.327315919999998,-24.02131592000028
JH2,227,1,056,-34.61730000000021,0.0,13.400700000000144,-4.3499073599999925,-25.56650736000007
JH2,227,1,057,-35.48490000000007,0.0,16.421400000000176,-4.056536879999985,-23.11993687999984
JH2,227,1,058,-29.47390000000003,0.0,9.026800000000094,-3.610041119999995,-24.05714111999984
JH2,227,1,059,-37.10669999999995,0.0,15.94399999999996,-4.027685039999996,-25.190285039999964
JH2,227,1,060,-36.74530000000026,0.0,13.463500000000296,-4.110468480000002,-27.39236848
JH2,227,1,061,-34.3987000000002,0.0,16.162199999999757,-4.2370689599999976,-22.4736689600004
JH2,227,1,062,-29.21940000000022,0.0,12.583900000000083,-3.398083200000004,-20.03358320000015
JH2,227,1,063,-39.62590000000025,0.0,10.666499999999814,-4.594534559999996,-33.553934560000386
JH2,227,1,064,-32.24460000000004,0.0,8.966599999999744,-3.81520008,-27.09320008000039
JH2,227,1,065,-35.85570000000039,0.0,13.4058,-4.4708903999999965,-26.920790400000392
JH2,227,1,066,-38.163099999999865,0.0,14.621000000000096,-4.662779760000008,-28.20487975999984
JH2,227,1,067,-31.74260000000004,0.0,11.680699999999888,-3.9713313599999873,-24.03323136000017
JH2,227,1,068,-33.67279999999974,0.0,11.508699999999862,-4.092312960000003,-26.25651295999981
JH2,227,1,069,-40.09850000000005,0.0,15.17260000000033,-4.631219279999996,-29.55711927999972
JH2,227,1,070,-37.05429999999982,0.0,17.41260000000011,-4.253698799999991,-23.89539879999969
JH2,227,1,071,-35.446300000000306,0.0,14.89810000000034,-4.33490975999999,-24.88320975999989
JH2,227,1,072,-36.95350000000013,0.0,14.08259999999973,-4.533625440000006,-27.40452544000038
JH2,227,1,073,-35.61339999999973,0.0,12.067000000000007,-4.252888799999994,-27.799288799999715
JH2,227,1,074,-34.78299999999972,0.0,13.182000000000244,-4.2776049600000015,-25.878604959999496
JH2,227,1,075,-32.62620000000009,0.0,12.834299999999985,-3.70042776,-23.4924277600001
JH2,227,1,076,-35.56910000000013,0.0,11.771899999999732,-4.055390640000015,-27.85259064000049
JH2,227,1,077,-41.10179999999984,0.0,13.115400000000136,-4.571610479999994,-32.55801047999966
JH2,227,1,078,-30.2441000000003,0.0,9.014099999999871,-3.8079590399999934,-25.037959040000395
JH2,227,1,079,-24.82170000000013,0.0,6.798000000000229,-2.9809079999999937,-21.00460799999985
JH2,227,1,080,-25.52440000000021,0.0,6.763100000000122,-3.021797520000003,-21.78309752000008
JH2,227,1,081,-27.22390000000017,0.0,13.05679999999984,-3.537985680000006,-17.705085680000327
JH2,227,1,082,-27.152499999999947,0.0,11.22530000000006,-3.5239219200000016,-19.451121919999967
JH2,227,1,083,-27.05429999999991,0.0,9.69990000000007,-3.390243119999993,-20.744643119999907
JH2,227,1,084,-25.10130000000005,0.0,7.946600000000217,-2.8349438399999984,-19.989643839999847
JH2,227,1,085,-36.8915999999996,0.0,10.697299999999814,-4.071490560000002,-30.265890559999832
JH2,227,1,086,-38.80539999999985,0.0,13.119100000000344,-4.683463919999999,-30.369863919999563
JH2,227,1,087,-33.20189999999987,0.0,11.378999999999904,-4.249087919999994,-26.07198791999994
JH2,227,1,088,-32.997700000000066,0.0,11.678800000000138,-3.9308075999999854,-25.24970759999993
JH2,227,1,089,-34.910799999999966,0.0,10.647799999999734,-4.174243919999996,-28.437143920000253
JH2,227,1,090,-36.340100000000064,0.0,10.94519999999966,-4.224594960000012,-29.619494960000445
JH2,227,1,091,-36.10530000000005,0.0,10.573999999999614,-4.050020160000003,-29.581320160000388
JH2,227,1,092,-29.441400000000023,0.0,11.701900000000023,-3.4397697600000123,-21.17926976000001
JH2,227,1,093,-30.504100000000296,0.0,11.26429999999982,-3.507163200000009,-22.747063200000422
JH2,227,1,094,-32.02669999999989,0.0,10.801100000000131,-3.4716204000000004,-24.697220399999672
JH2,227,1,095,-27.989099999999844,0.0,10.78189999999995,-3.28015151999998,-20.48735151999993
JH2,227,1,096,-26.86490000000017,0.0,9.94710000000032,-3.0505932000000056,-19.96839319999981
JH2,227,1,097,-28.222999999999864,0.0,8.354299999999967,-3.229292880000007,-23.097992879999936
JH2,227,1,098,-28.47289999999976,0.0,9.227499999999964,-3.262991760000004,-22.5082917599998
JH2,227,1,099,-27.16369999999989,0.0,7.453499999999622,-3.134516399999995,-22.84471640000024
JH2,227,2,000,-31.443300000000043,0.0,10.271600000000037,-3.739915440000013,-24.91171544000004
JH2,227,2,001,-34.7851,0.0,11.651600000000144,-4.2792444,-27.412744399999884
JH2,227,2,002,-33.63139999999996,0.0,11.46289999999999,-3.957593039999999,-26.126093040000008
JH2,227,2,003,-37.323800000000034,0.0,11.033899999999903,-4.312257120000005,-30.602257120000097
JH2,227,2,004,-33.48449999999959,0.0,11.727699999999912,-4.105175039999999,-25.86197503999976
JH2,227,2,005,-35.65920000000015,0.0,12.808500000000096,-4.494312719999996,-27.345012720000057
JH2,227,2,006,-32.74540000000033,0.0,9.371500000000196,-4.294481759999997,-27.66848176000014
JH2,227,2,007,-36.154400000000095,0.0,10.040500000000064,-4.326443280000007,-30.44024328000011
JH2,227,2,008,-35.334299999999885,0.0,13.62079999999969,-4.213744559999995,-25.927244560000126
JH2,227,2,009,-33.566900000000004,0.0,12.038300000000165,-3.9284200800000058,-25.45702007999984
JH2,227,2,010,-36.08830000000016,0.0,10.048099999999977,-4.064585759999995,-30.104785760000247
JH2,227,2,011,-28.69669999999976,0.0,8.39469999999983,-3.478701599999998,-23.78070159999996
JH2,227,2,012,-37.4123,0.0,12.765599999999722,-4.399135200000011,-29.04583520000032
JH2,227,2,013,-34.07689999999997,0.0,11.970600000000104,-3.793344480000004,-25.899644479999854
JH2,227,2,014,-28.889100000000308,0.0,9.411200000000008,-3.695536799999989,-23.17333680000021
JH2,227,2,015,-32.148899999999955,0.0,10.075000000000273,-3.703181759999989,-25.77708175999969
JH2,227,2,016,-34.30890000000013,0.0,11.577000000000226,-4.232305439999999,-26.964205439999887
JH2,227,2,017,-34.35350000000018,0.0,10.583999999999833,-4.098585600000011,-27.86808560000033
JH2,227,2,018,-30.7618999999998,0.0,10.374599999999646,-4.0602520799999855,-24.44755208000013
JH2,227,2,019,-36.32740000000004,0.0,12.179200000000035,-4.317212159999999,-28.465412159999985
JH2,227,2,020,-26.14919999999984,0.0,12.389400000000023,-3.941094960000004,-17.700994959999896
JH2,227,2,021,-30.54439999999973,0.0,9.397300000000088,-3.726390960000008,-24.87349095999961
JH2,227,2,022,-33.716700000000216,0.0,10.97460000000001,-3.869032319999989,-26.61103232000009
JH2,227,2,023,-33.85319999999973,0.0,12.483900000000176,-3.972049920000005,-25.341249919999484
JH2,227,2,024,-37.10599999999994,0.0,11.41280000000006,-4.401619919999991,-30.094819919999896
JH2,227,2,025,-31.16419999999993,0.0,10.820700000000215,-3.986457119999992,-24.32985711999975
JH2,227,2,026,-34.026799999999874,0.0,10.150499999999738,-3.842382959999998,-27.718682960000084
JH2,227,2,027,-31.50690000000031,0.0,9.870899999999892,-4.001894639999994,-25.63789464000046
JH2,227,2,028,-36.6046999999999,0.0,9.877700000000004,-4.126875119999991,-30.853975119999827
JH2,227,2,029,-35.216499999999755,0.0,9.739700000000084,-4.1844175200000135,-29.661117519999703
JH2,227,2,030,-32.66269999999994,0.0,10.283899999999903,-3.7817978399999936,-26.16059784000004
JH2,227,2,031,-30.933599999999867,0.0,9.575199999999768,-3.779933759999994,-25.1382337600002
JH2,227,2,032,-35.24629999999973,0.0,10.023299999999836,-4.046489999999999,-29.26948999999984
JH2,227,2,033,-32.720699999999795,0.0,9.415899999999963,-3.760271279999994,-27.06507127999976
JH2,227,2,034,-37.180400000000176,0.0,12.704699999999775,-4.088563199999998,-28.564263200000298
JH2,227,2,035,-33.471800000000094,0.0,10.890600000000177,-3.800116079999977,-26.38131607999988
JH2,227,2,036,-29.060900000000224,0.0,9.814899999999852,-3.906032399999997,-23.15203240000029
JH2,227,2,037,-34.123900000000326,0.0,14.830199999999875,-4.4322436799999885,-23.725843680000413
JH2,227,2,038,-31.54260000000016,0.0,11.185300000000096,-3.9080880000000047,-24.26538799999996
JH2,227,2,039,-34.83520000000007,0.0,13.520899999999983,-4.223767679999998,-25.53806768000005
JH2,227,2,040,-35.18390000000013,0.0,12.727400000000216,-4.155415919999998,-26.61191591999988
JH2,227,2,041,-33.50969999999988,0.0,15.003400000000056,-4.212991439999987,-22.719291439999783
JH2,227,2,042,-37.02619999999977,0.0,13.417399999999816,-4.127353199999988,-27.736053199999944
JH2,227,2,043,-34.170500000000054,0.0,13.676500000000033,-4.220871839999996,-24.71487183999993
JH2,227,2,044,-33.0259999999997,0.0,10.639700000000175,-4.023224640000001,-26.40962463999947
JH2,227,2,045,-32.07100000000038,0.0,11.02599999999984,-3.865897439999993,-24.91099744000045
JH2,227,2,046,-36.975900000000365,0.0,13.89449999999988,-4.32062136,-27.40202136000048
JH2,227,2,047,-37.75040000000025,0.0,13.522999999999683,-4.37288327999999,-28.600183280000515
JH2,227,2,048,-34.511700000000054,0.0,12.384699999999611,-3.882156479999997,-26.00905648000041
JH2,227,2,049,-37.27029999999992,0.0,10.13799999999992,-4.030102080000001,-31.16240207999998
JH2,227,2,050,-40.32449999999992,0.0,13.399600000000191,-4.415140079999988,-31.34004007999977
JH2,227,2,051,-34.20660000000001,0.0,12.5929000000001,-4.032821519999985,-25.646521519999794
JH2,227,2,052,-31.79080000000007,0.0,12.213700000000244,-4.020784559999995,-23.59788455999977
JH2,227,2,053,-34.21500000000026,0.0,13.04569999999967,-4.0367930400000205,-25.206093040000543
JH2,227,2,054,-35.29429999999978,0.0,12.265899999999874,-4.014982800000006,-27.04338279999991
JH2,227,2,055,-33.92059999999995,0.0,13.93139999999994,-4.127677199999993,-24.11687720000004
JH2,227,2,056,-35.646500000000195,0.0,13.168899999999669,-4.228181999999992,-26.70588200000053
JH2,227,2,057,-32.71159999999998,0.0,10.98030000000017,-3.911754240000002,-25.642954239999817
JH2,227,2,058,-37.38340000000001,0.0,11.375600000000304,-4.033674000000002,-30.04147399999968
JH2,227,2,059,-29.70389999999979,0.0,9.429599999999937,-3.547516320000004,-23.821816319999872
JH2,227,2,060,-33.04040000000012,0.0,10.01819999999998,-3.757416480000012,-26.77961648000012
JH2,227,2,061,-29.519499999999805,0.0,10.34439999999995,-3.781191599999994,-22.9562915999998
JH2,227,2,062,-30.605399999999943,0.0,12.023299999999836,-3.880216080000008,-22.462216080000115
JH2,227,2,063,-38.77300000000007,0.0,12.53729999999996,-4.364089199999999,-30.59988920000016
JH2,227,2,064,-35.44600000000002,0.0,15.64489999999978,-4.408981200000003,-24.210081200000207
JH2,227,2,065,-24.8398,0.0,7.609400000000278,-3.2067662400000003,-20.43716623999976
JH2,227,2,066,-29.49869999999989,0.0,12.13709999999992,-3.9378398399999903,-21.29953984000001
JH2,227,2,067,-34.866100000000216,0.0,12.446200000000315,-4.142782800000001,-26.56268279999989
JH2,227,2,068,-38.35089999999987,0.0,12.111199999999826,-4.239455759999991,-30.479055760000016
JH2,227,2,069,-30.355299999999744,0.0,12.514400000000023,-3.761705519999999,-21.60260551999973
JH2,227,2,070,-31.5574,0.0,9.965400000000043,-3.960093600000013,-25.552093599999985
JH2,227,2,071,-33.4335000000002,0.0,12.08620000000019,-4.308481439999998,-25.655781439999988
JH2,227,2,072,-29.323399999999666,0.0,9.502300000000105,-4.068805679999986,-23.88980567999961
JH2,227,2,073,-37.9625999999999,0.0,11.887000000000173,-4.359296159999994,-30.434796159999745
JH2,227,2,074,-29.227099999999883,0.0,10.228499999999713,-3.800897280000004,-22.79949728000026
JH2,227,2,075,-36.985800000000175,0.0,13.73090000000002,-4.259575440000008,-27.514475440000133
JH2,227,2,076,-34.4650000000003,0.0,11.7487000000001,-4.165968959999994,-26.88226896000021
JH2,227,2,077,-29.11660000000004,0.0,11.934799999999996,-3.750526800000004,-20.93232679999995
JH2,227,2,078,-26.15249999999996,0.0,8.42699999999968,-3.147753600000006,-20.87325360000025
JH2,227,2,079,-30.73099999999997,0.0,11.247400000000198,-4.027071600000008,-23.51067159999979
JH2,227,2,080,-28.744399999999924,0.0,7.419700000000375,-3.383764560000005,-24.708564559999505
JH2,227,2,081,-27.970900000000235,0.0,7.446300000000065,-3.3773774400000085,-23.901877440000195
JH2,227,2,082,-26.749499999999976,0.0,7.839300000000094,-3.471247439999992,-22.381347439999868
JH2,227,2,083,-35.52130000000008,0.0,10.756600000000162,-3.8693520000000015,-28.63405199999988
JH2,227,2,084,-32.28749999999981,0.0,10.374499999999898,-3.995130239999999,-25.908230239999977
JH2,227,2,085,-30.79760000000005,0.0,9.806600000000344,-3.8231301599999967,-24.814130159999745
JH2,227,2,086,-33.8822999999999,0.0,13.395700000000032,-4.076536320000008,-24.56303631999992
JH2,227,2,087,-32.108799999999846,0.0,13.170700000000124,-4.043207519999994,-22.981207519999685
JH2,227,2,088,-31.1436000000001,0.0,11.377100000000157,-3.9381026400000017,-23.70470263999989
JH2,227,2,089,-35.49069999999981,0.0,9.123900000000049,-4.082726159999988,-30.44962615999978
JH2,227,2,090,-35.44739999999999,0.0,10.094500000000153,-3.9500294399999873,-29.30292943999983
JH2,227,2,091,-34.91949999999973,0.0,12.989500000000136,-4.175281440000007,-26.1052814399996
JH2,227,2,092,-34.119500000000045,0.0,14.796899999999823,-4.333486319999983,-23.65608632000022
JH2,227,2,093,-31.705300000000108,0.0,9.67599999999993,-3.833105040000003,-25.86250504000019
JH2,227,2,094,-29.715599999999853,0.0,8.502899999999954,-3.7531713600000094,-24.965871359999905
JH2,227,2,095,-29.537300000000144,0.0,8.913600000000315,-3.577854240000004,-24.20155423999981
JH2,227,2,096,-33.42649999999953,0.0,8.778499999999894,-3.8036368800000018,-28.45163687999972
JH2,227,2,097,-35.678099999999986,0.0,9.847600000000057,-3.915342000000004,-29.74584199999991
JH2,227,2,098,-33.56989999999988,0.0,10.465699999999742,-3.75971616,-26.86391616000014
JH2,227,2,099,-31.04150000000002,0.0,10.858900000000176,-3.528172800000001,-23.71087279999988
JH2,227,3,000,-26.970600000000104,0.0,10.194500000000062,-3.20210856,-19.97820856000004
JH2,227,3,001,-32.467300000000165,0.0,11.612300000000232,-3.6622778399999913,-24.51727783999988
JH2,227,3,002,-32.32040000000009,0.0,11.118200000000344,-3.739049999999993,-24.94124999999974
JH2,227,3,003,-31.85439999999984,0.0,10.654499999999643,-3.8145499200000113,-25.014449920000203
JH2,227,3,004,-34.846200000000024,0.0,9.555099999999584,-3.749767920000011,-29.04086792000046
JH2,227,3,005,-32.68759999999989,0.0,9.135299999999916,-3.616616879999996,-27.16891688000005
JH2,227,3,006,-33.496799999999865,0.0,11.527000000000044,-3.812849999999998,-25.78254999999981
JH2,227,3,007,-33.549199999999914,0.0,9.825400000000172,-3.5999495999999955,-27.3237495999998
JH2,227,3,008,-33.81869999999998,0.0,11.277700000000095,-3.544814879999988,-26.0859148799999
JH2,227,3,009,-27.08480000000032,0.0,8.806400000000394,-3.102099120000003,-21.38059911999994
JH2,227,3,010,-29.40750000000009,0.0,9.97569999999996,-3.327860880000007,-22.75976088000007
JH2,227,3,011,-33.19149999999995,0.0,11.22609999999986,-3.317781599999992,-25.283181600000063
JH2,227,3,012,-31.058300000000287,0.0,10.485799999999928,-3.379834080000003,-23.952334080000284
JH2,227,3,013,-32.29039999999993,0.0,9.24539999999979,-3.2851022399999885,-26.330102240000134
JH2,227,3,014,-30.042300000000395,0.0,10.44589999999971,-3.4569331199999818,-23.053333120000666
JH2,227,3,015,-29.38599999999994,0.0,8.783599999999751,-3.3470776800000097,-23.949377680000204
JH2,227,3,016,-31.55630000000027,0.0,9.318499999999858,-3.44189448,-25.6795944800004
JH2,227,3,017,-31.023399999999825,0.0,10.438000000000102,-3.417232319999993,-24.002632319999734
JH2,227,3,018,-30.15679999999997,0.0,10.643799999999828,-3.621674880000001,-23.13467488000014
JH2,227,3,019,-29.687000000000094,0.0,11.4362000000001,-3.236682960000011,-21.487482960000047
JH2,227,3,020,-32.52050000000011,0.0,9.746500000000196,-3.61266336,-26.386663359999872
JH2,227,3,021,-30.73860000000024,0.0,9.670999999999822,-3.466751040000001,-24.53445104000044
JH2,227,3,022,-33.78990000000033,0.0,11.158899999999903,-3.8009246399999976,-26.43192464000044
JH2,227,3,023,-34.718600000000286,0.0,10.49539999999979,-3.707987039999988,-27.93118704000048
JH2,227,3,024,-31.150300000000183,0.0,9.900099999999838,-3.750356160000005,-25.000556160000325
JH2,227,3,025,-33.61909999999993,0.0,10.660400000000209,-3.98075328,-26.93945327999977
JH2,227,3,026,-32.71330000000019,0.0,11.223300000000108,-3.901601520000009,-25.39160152000008
JH2,227,3,027,-33.09050000000007,0.0,10.418699999999715,-3.614219279999999,-26.286019280000254
JH2,227,3,028,-31.880100000000247,0.0,10.671299999999974,-3.6695376000000026,-24.87833760000029
JH2,227,3,029,-29.652499999999893,0.0,10.361899999999878,-3.494260079999997,-22.784860080000065
JH2,227,3,030,-33.86359999999959,0.0,11.325800000000072,-4.007766240000008,-26.54566623999949
JH2,227,3,031,-30.451899999999945,0.0,10.839199999999892,-3.634267680000005,-23.246967679999983
JH2,227,3,032,-32.11790000000023,0.0,10.392899999999829,-3.601218959999994,-25.326218960000386
JH2,227,3,033,-31.704399999999787,0.0,13.695400000000063,-3.981474719999997,-21.990474719999803
JH2,227,3,034,-30.998300000000235,0.0,10.35030000000006,-3.574606320000006,-24.22260632000024
JH2,227,3,035,-31.86679999999993,0.0,12.551500000000033,-3.931578000000005,-23.246877999999967
JH2,227,3,036,-34.04969999999972,0.0,10.977899999999863,-4.067035199999994,-27.138835199999903
JH2,227,3,037,-31.450799999999887,0.0,11.097099999999957,-3.748850639999992,-24.10255064
JH2,227,3,038,-31.1046999999999,0.0,11.704000000000178,-3.8478484799999952,-23.24854847999977
JH2,227,3,039,-30.156799999999848,0.0,10.718799999999646,-3.5300145599999992,-22.967914560000253
JH2,227,3,040,-31.41669999999992,0.0,10.85380000000032,-3.644400240000008,-24.207300239999537
JH2,227,3,041,-29.92549999999992,0.0,9.47799999999961,-3.122333279999984,-23.56973328000032
JH2,227,3,042,-30.56520000000016,0.0,12.719500000000153,-3.634500959999993,-21.48020095999998
JH2,227,3,043,-34.714899999999695,0.0,11.503000000000156,-3.949368480000003,-27.161268479999528
JH2,227,3,044,-32.42379999999996,0.0,11.318300000000365,-3.8411265599999913,-24.94662655999963
JH2,227,3,045,-29.316799999999844,0.0,11.64449999999988,-3.519053280000002,-21.191353279999944
JH2,227,3,046,-34.441400000000186,0.0,11.28060000000005,-3.699749519999996,-26.860549520000127
JH2,227,3,047,-32.30989999999996,0.0,12.650300000000245,-3.926676959999994,-23.58627695999964
JH2,227,3,048,-35.06450000000038,0.0,10.625300000000152,-3.914975520000002,-28.354175520000165
JH2,227,3,049,-35.01330000000016,0.0,15.52659999999969,-4.375835999999998,-23.8625360000004
JH2,227,3,050,-30.75520000000009,0.0,11.002400000000309,-3.8766852000000025,-23.629485199999884
JH2,227,3,051,-28.77680000000032,0.0,9.88650000000007,-3.1832107200000133,-22.07351072000023
JH2,227,3,052,-30.61110000000016,0.0,9.756599999999708,-3.2626548000000053,-24.11715480000052
JH2,227,3,053,-32.047799999999974,0.0,11.571600000000217,-3.979852559999995,-24.45605255999968
JH2,227,3,054,-33.101500000000016,0.0,11.29430000000002,-4.0305218400000005,-25.837721839999965
JH2,227,3,055,-29.624300000000336,0.0,12.026299999999992,-3.9697502400000015,-21.567750240000365
JH2,227,3,056,-32.92030000000017,0.0,11.50149999999985,-3.756572640000005,-25.175372640000425
